wnver::2.0
1740n 51189.3465532640616 ROOT
2056n 2093.90138271815903
2342n 0
2452n 0
2560n 0
2645n 7722.38079484110898
3009n 10161.3678499196882
3226n 10112.5821356339739
4358n 0
4483n 0
4609n 9.57142857142857143
4740n 0
4824n 38.2142857142857143
5598n 9791.24179843848963
6026n 9181.98101200270319
12748n 602.338442725575078
14510n 227.599883286647993
16236n 28152.3368997801867
17087n 2138.45330555882027
17572n 7513.08936822121807
18827n 394.095468338850692
19244n 7663.53903659935074
20136n 33.3446428571428571
20333n 6791.26065814227112 ROOT
20486n 18200.0230630798362 ROOT
20729n 5991.52790894702192
21213n 79.1379329004329004
21668n 720.594816294816295
22625n 3575.13549848940249
23103n 486.799148051484712
23548n 628.225
23929n 29.0416666666666667
24197n 0
24304n 0.5
24568n 3482.27788494185553 ROOT
25950n 2901.02444274792145 ROOT
26194n 8621.65403593476616 ROOT
26769n 5104.30145666945003 ROOT
27371n 753.958261045207239 ROOT
27563n 4658.19081912550873
27929n 6250.05051230292903
28549n 5132.27213150974561
28764n 5125.12927436688846
29305n 6301.53538926829135
29881n 1544.13499118641106 ROOT
30147n 12.2435897435897436
30242n 9.96666666666666667
30427n 0
30589n 1142.36034896476073
31097n 0
31291n 0
31461n 0.5
31742n 0
31905n 951.950235222294045
32426n 1
32510n 0
32620n 1.875
32816n 2893.1052602626132
33487n 0
33574n 25.1428571428571429
33885n 0
34175n 0
34333n 18.9761904761904762
34505n 2
34591n 6.75
34839n 2.75
35034n 0
35210n 2
35372n 6.72619047619047619
35618n 0
35725n 0
35984n 5.05952380952380952
36142n 2.80952380952380952
36350n 8.16666666666666667
36630n 7.23529411764705883
36776n 0
36902n 0
37061n 41.6195360195360195
37473n 51.8880952380952381
37703n 0.428571428571428571
37919n 58.8666666666666666
38274n 0
38353n 342.643939393939393
38749n 6.41666666666666667
39042n 49.9619047619047619
39290n 75.9345238095238096
39595n 7.73174603174603175
39813n 2
40040n 1
40235n 0
40371n 167.566180388239212
40767n 0.8
41028n 15.9007936507936508
41298n 12.7138888888888889
41454n 17.0939393939393939
41632n 79.1337828837828838
42128n 0
42216n 11
42466n 0
42660n 0
42855n 8.75
43051n 0
43161n 0.333333333333333333
43335n 3.25
43484n 23.7858974358974359
43766n 0.666666666666666667
43938n 1.25
44113n 7.6
44454n 0
44639n 0.2
44745n 0.333333333333333333
44898n 0
45018n 1
45146n 1.4
45304n 7.96794871794871795
45593n 0.25
45801n 0.5
45977n 4.88461538461538461
